Municipio,Classe_eta_capofamiglia,Genere_capofamiglia,Numero_componenti,Tipologia_familiare,Cittadinanza,Frq
4,Da 35 a 64 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Ecuador,20
4,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Ecuador,26
4,Da 35 a 64 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Perù,5
4,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Perù,32
4,Da 35 a 64 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Altri paesi,124
4,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Altri paesi,291
4,Da 35 a 64 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Italia,1327
4,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Italia,1086
4,Da 35 a 64 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Sri Lanka,15
4,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Sri Lanka,14
4,Da 35 a 64 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Cina,13
4,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Cina,18
4,Da 35 a 64 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Filippine,62
4,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Filippine,64
4,Da 35 a 64 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Egitto,9
4,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Egitto,23
4,Da 35 a 64 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Ecuador,7
4,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Ecuador,13
4,Da 35 a 64 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Perù,12
4,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Perù,4
4,Da 35 a 64 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Altri paesi,41
4,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Altri paesi,39
4,Da 35 a 64 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Italia,639
4,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Italia,478
4,Da 35 a 64 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Sri Lanka,29
4,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Sri Lanka,29
4,Da 35 a 64 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Cina,10
4,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Cina,23
4,Da 35 a 64 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Filippine,23
4,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Filippine,50
4,Da 35 a 64 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Egitto,17
4,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Egitto,106
4,Da 35 a 64 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Ecuador,9
4,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Ecuador,13
4,Da 35 a 64 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Perù,21
4,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Perù,24
4,Da 35 a 64 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Altri paesi,69
4,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Altri paesi,102
4,Da 35 a 64 anni,Maschi,3,Coppia convivente con figli tutti maggiorenni,Italia,77
4,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con figli tutti maggiorenni,Italia,31
4,Da 35 a 64 anni,Maschi,3,Coppia convivente con figli tutti maggiorenni,Sri Lanka,5
4,Da 35 a 64 anni,Maschi,3,Coppia convivente con figli tutti maggiorenni,Cina,4
4,Da 35 a 64 anni,Maschi,3,Coppia convivente con figli tutti maggiorenni,Filippine,12
4,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con figli tutti maggiorenni,Filippine,14
4,Da 35 a 64 anni,Maschi,3,Coppia convivente con figli tutti maggiorenni,Egitto,2
4,Da 35 a 64 anni,Maschi,3,Coppia convivente con figli tutti maggiorenni,Ecuador,5
4,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con figli tutti maggiorenni,Ecuador,2
4,Da 35 a 64 anni,Maschi,3,Coppia convivente con figli tutti maggiorenni,Perù,5
4,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con figli tutti maggiorenni,Perù,3
4,Da 35 a 64 anni,Maschi,3,Coppia convivente con figli tutti maggiorenni,Altri paesi,6
4,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con figli tutti maggiorenni,Altri paesi,6
4,Da 35 a 64 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Italia,201
4,Da 35 a 64 anni,Maschi,3,Monogenitore con almeno un figlio minorenne,Italia,141
4,Da 35 a 64 anni,Maschi,4 e più,Monogenitore con almeno un figlio minorenne,Italia,47
4,Da 35 a 64 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Sri Lanka,11
4,Da 35 a 64 anni,Maschi,3,Monogenitore con almeno un figlio minorenne,Sri Lanka,3
4,Da 35 a 64 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Cina,4
4,Da 35 a 64 anni,Maschi,3,Monogenitore con almeno un figlio minorenne,Cina,4
4,Da 35 a 64 anni,Maschi,4 e più,Monogenitore con almeno un figlio minorenne,Cina,2
4,Da 35 a 64 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Filippine,9
4,Da 35 a 64 anni,Maschi,3,Monogenitore con almeno un figlio minorenne,Filippine,1
4,Da 35 a 64 anni,Maschi,4 e più,Monogenitore con almeno un figlio minorenne,Filippine,5
4,Da 35 a 64 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Egitto,17
4,Da 35 a 64 anni,Maschi,3,Monogenitore con almeno un figlio minorenne,Egitto,10
4,Da 35 a 64 anni,Maschi,4 e più,Monogenitore con almeno un figlio minorenne,Egitto,7
4,Da 35 a 64 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Ecuador,5
4,Da 35 a 64 anni,Maschi,3,Monogenitore con almeno un figlio minorenne,Ecuador,7
4,Da 35 a 64 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Perù,10
4,Da 35 a 64 anni,Maschi,3,Monogenitore con almeno un figlio minorenne,Perù,2
4,Da 35 a 64 anni,Maschi,4 e più,Monogenitore con almeno un figlio minorenne,Perù,2
4,Da 35 a 64 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Altri paesi,51
4,Da 35 a 64 anni,Maschi,3,Monogenitore con almeno un figlio minorenne,Altri paesi,20
4,Da 35 a 64 anni,Maschi,4 e più,Monogenitore con almeno un figlio minorenne,Altri paesi,9
4,Da 35 a 64 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Italia,320
4,Da 35 a 64 anni,Maschi,3,Monogenitore con figli tutti maggiorenni,Italia,119
4,Da 35 a 64 anni,Maschi,4 e più,Monogenitore con figli tutti maggiorenni,Italia,13
4,Da 35 a 64 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Sri Lanka,5
4,Da 35 a 64 anni,Maschi,3,Monogenitore con figli tutti maggiorenni,Sri Lanka,1
4,Da 35 a 64 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Cina,5
4,Da 35 a 64 anni,Maschi,3,Monogenitore con figli tutti maggiorenni,Cina,2
4,Da 35 a 64 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Filippine,10
4,Da 35 a 64 anni,Maschi,3,Monogenitore con figli tutti maggiorenni,Filippine,5
4,Da 35 a 64 anni,Maschi,4 e più,Monogenitore con figli tutti maggiorenni,Filippine,2
4,Da 35 a 64 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Egitto,30
4,Da 35 a 64 anni,Maschi,3,Monogenitore con figli tutti maggiorenni,Egitto,6
4,Da 35 a 64 anni,Maschi,4 e più,Monogenitore con figli tutti maggiorenni,Egitto,1
4,Da 35 a 64 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Ecuador,4
4,Da 35 a 64 anni,Maschi,3,Monogenitore con figli tutti maggiorenni,Ecuador,1
4,Da 35 a 64 anni,Maschi,4 e più,Monogenitore con figli tutti maggiorenni,Ecuador,1
4,Da 35 a 64 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Perù,4
4,Da 35 a 64 anni,Maschi,3,Monogenitore con figli tutti maggiorenni,Perù,1
4,Da 35 a 64 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Altri paesi,16
4,Da 35 a 64 anni,Maschi,3,Monogenitore con figli tutti maggiorenni,Altri paesi,7
4,Da 35 a 64 anni,Maschi,4 e più,Monogenitore con figli tutti maggiorenni,Altri paesi,3
4,Da 35 a 64 anni,Maschi,2,Altre tipologie,Italia,414
4,Da 35 a 64 anni,Maschi,3,Altre tipologie,Italia,55
4,Da 35 a 64 anni,Maschi,4 e più,Altre tipologie,Italia,16
4,Da 35 a 64 anni,Maschi,2,Altre tipologie,Sri Lanka,4
4,Da 35 a 64 anni,Maschi,3,Altre tipologie,Sri Lanka,1
4,Da 35 a 64 anni,Maschi,2,Altre tipologie,Cina,7
4,Da 35 a 64 anni,Maschi,3,Altre tipologie,Cina,1
4,Da 35 a 64 anni,Maschi,2,Altre tipologie,Filippine,7
4,Da 35 a 64 anni,Maschi,3,Altre tipologie,Filippine,5
4,Da 35 a 64 anni,Maschi,2,Altre tipologie,Egitto,20
4,Da 35 a 64 anni,Maschi,3,Altre tipologie,Egitto,2
4,Da 35 a 64 anni,Maschi,2,Altre tipologie,Ecuador,4
4,Da 35 a 64 anni,Maschi,2,Altre tipologie,Perù,5
4,Da 35 a 64 anni,Maschi,3,Altre tipologie,Perù,1
4,Da 35 a 64 anni,Maschi,2,Altre tipologie,Altri paesi,39
4,Da 35 a 64 anni,Maschi,4 e più,Altre tipologie,Altri paesi,2
4,Da 35 a 64 anni,Femmine,1,Single,Italia,5825
4,Da 35 a 64 anni,Femmine,1,Single,Sri Lanka,70
4,Da 35 a 64 anni,Femmine,1,Single,Cina,69
4,Da 35 a 64 anni,Femmine,1,Single,Filippine,324
4,Da 35 a 64 anni,Femmine,1,Single,Egitto,8
4,Da 35 a 64 anni,Femmine,1,Single,Ecuador,143
4,Da 35 a 64 anni,Femmine,1,Single,Perù,225
4,Da 35 a 64 anni,Femmine,1,Single,Altri paesi,1427
4,Da 35 a 64 anni,Femmine,2,Coppia sposata senza figli,Italia,709
4,Da 35 a 64 anni,Femmine,3,Coppia sposata senza figli,Italia,18
4,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata senza figli,Italia,2
4,Da 35 a 64 anni,Femmine,2,Coppia sposata senza figli,Sri Lanka,4
4,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata senza figli,Sri Lanka,2
4,Da 35 a 64 anni,Femmine,2,Coppia sposata senza figli,Cina,1
4,Da 35 a 64 anni,Femmine,3,Coppia sposata senza figli,Cina,1
4,Da 35 a 64 anni,Femmine,2,Coppia sposata senza figli,Filippine,31
4,Da 35 a 64 anni,Femmine,3,Coppia sposata senza figli,Filippine,5
4,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata senza figli,Filippine,1
4,Da 35 a 64 anni,Femmine,3,Coppia sposata senza figli,Egitto,1
4,Da 35 a 64 anni,Femmine,2,Coppia sposata senza figli,Ecuador,6
4,Da 35 a 64 anni,Femmine,3,Coppia sposata senza figli,Ecuador,2
4,Da 35 a 64 anni,Femmine,2,Coppia sposata senza figli,Perù,8
4,Da 35 a 64 anni,Femmine,3,Coppia sposata senza figli,Perù,1
4,Da 35 a 64 anni,Femmine,2,Coppia sposata senza figli,Altri paesi,67
4,Da 35 a 64 anni,Femmine,3,Coppia sposata senza figli,Altri paesi,2
4,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata senza figli,Altri paesi,2
4,Da 35 a 64 anni,Femmine,2,Coppia convivente senza figli,Italia,251
4,Da 35 a 64 anni,Femmine,3,Coppia convivente senza figli,Italia,6
4,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente senza figli,Italia,2
4,Da 35 a 64 anni,Femmine,2,Coppia convivente senza figli,Sri Lanka,9
4,Da 35 a 64 anni,Femmine,3,Coppia convivente senza figli,Sri Lanka,3
4,Da 35 a 64 anni,Femmine,2,Coppia convivente senza figli,Cina,3
4,Da 35 a 64 anni,Femmine,2,Coppia convivente senza figli,Filippine,30
4,Da 35 a 64 anni,Femmine,3,Coppia convivente senza figli,Filippine,6
4,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente senza figli,Filippine,4
4,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente senza figli,Egitto,1
4,Da 35 a 64 anni,Femmine,2,Coppia convivente senza figli,Ecuador,3
4,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente senza figli,Ecuador,1
4,Da 35 a 64 anni,Femmine,2,Coppia convivente senza figli,Perù,9
4,Da 35 a 64 anni,Femmine,3,Coppia convivente senza figli,Perù,4
4,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente senza figli,Perù,1
4,Da 35 a 64 anni,Femmine,2,Coppia convivente senza figli,Altri paesi,58
4,Da 35 a 64 anni,Femmine,3,Coppia convivente senza figli,Altri paesi,7
4,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente senza figli,Altri paesi,1
4,Da 35 a 64 anni,Femmine,3,Coppia sposata con almeno un figlio minorenne,Italia,633
4,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Italia,1203
4,Da 35 a 64 anni,Femmine,3,Coppia sposata con almeno un figlio minorenne,Sri Lanka,4
4,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Sri Lanka,18
4,Da 35 a 64 anni,Femmine,3,Coppia sposata con almeno un figlio minorenne,Cina,4
4,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Cina,22
4,Da 35 a 64 anni,Femmine,3,Coppia sposata con almeno un figlio minorenne,Filippine,35
4,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Filippine,79
4,Da 35 a 64 anni,Femmine,3,Coppia sposata con almeno un figlio minorenne,Egitto,2
4,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Egitto,12
4,Da 35 a 64 anni,Femmine,3,Coppia sposata con almeno un figlio minorenne,Ecuador,9
4,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Ecuador,16
4,Da 35 a 64 anni,Femmine,3,Coppia sposata con almeno un figlio minorenne,Perù,17
4,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Perù,24
4,Da 35 a 64 anni,Femmine,3,Coppia sposata con almeno un figlio minorenne,Altri paesi,41
4,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Altri paesi,99
4,Da 35 a 64 anni,Femmine,3,Coppia sposata con figli tutti maggiorenni,Italia,380
4,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Italia,266
4,Da 35 a 64 anni,Femmine,3,Coppia sposata con figli tutti maggiorenni,Sri Lanka,5
4,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Sri Lanka,3
4,Da 35 a 64 anni,Femmine,3,Coppia sposata con figli tutti maggiorenni,Cina,6
4,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Cina,6
4,Da 35 a 64 anni,Femmine,3,Coppia sposata con figli tutti maggiorenni,Filippine,31
4,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Filippine,38
4,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Egitto,1
4,Da 35 a 64 anni,Femmine,3,Coppia sposata con figli tutti maggiorenni,Ecuador,2
4,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Ecuador,3
4,Da 35 a 64 anni,Femmine,3,Coppia sposata con figli tutti maggiorenni,Perù,5
4,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Perù,7
4,Da 35 a 64 anni,Femmine,3,Coppia sposata con figli tutti maggiorenni,Altri paesi,21
4,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Altri paesi,18
4,Da 35 a 64 anni,Femmine,3,Coppia convivente con almeno un figlio minorenne,Italia,326
4,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Italia,238
4,Da 35 a 64 anni,Femmine,3,Coppia convivente con almeno un figlio minorenne,Sri Lanka,11
4,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Sri Lanka,5
4,Da 35 a 64 anni,Femmine,3,Coppia convivente con almeno un figlio minorenne,Cina,5
4,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Cina,16
4,Da 35 a 64 anni,Femmine,3,Coppia convivente con almeno un figlio minorenne,Filippine,29
4,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Filippine,36
4,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Egitto,5
4,Da 35 a 64 anni,Femmine,3,Coppia convivente con almeno un figlio minorenne,Ecuador,2
4,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Ecuador,14
4,Da 35 a 64 anni,Femmine,3,Coppia convivente con almeno un figlio minorenne,Perù,18
4,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Perù,26
4,Da 35 a 64 anni,Femmine,3,Coppia convivente con almeno un figlio minorenne,Altri paesi,40
4,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Altri paesi,54
4,Da 35 a 64 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Italia,53
4,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Italia,18
4,Da 35 a 64 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Sri Lanka,1
4,Da 35 a 64 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Cina,1
4,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Cina,1
4,Da 35 a 64 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Filippine,7
4,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Filippine,6
4,Da 35 a 64 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Ecuador,3
4,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Ecuador,3
4,Da 35 a 64 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Perù,5
4,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Perù,2
4,Da 35 a 64 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Altri paesi,10
4,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Altri paesi,8
4,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Italia,1004
4,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Italia,708
4,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Italia,164
4,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Sri Lanka,21
4,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Sri Lanka,5
4,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Sri Lanka,1
4,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Cina,16
4,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Cina,14
4,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Cina,1
4,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Filippine,49
4,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Filippine,17
4,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Filippine,9
4,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Egitto,7
4,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Egitto,10
4,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Egitto,6
4,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Ecuador,42
4,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Ecuador,22
4,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Ecuador,12
4,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Perù,58
4,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Perù,49
4,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Perù,15
4,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Altri paesi,214
4,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Altri paesi,104
4,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Altri paesi,46
4,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Italia,1104
4,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Italia,478
4,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Italia,68
4,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Sri Lanka,5
4,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Sri Lanka,4
4,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Sri Lanka,2
4,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Cina,9
4,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Cina,2
4,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Cina,1
4,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Filippine,38
4,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Filippine,14
4,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Filippine,8
4,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Egitto,9
4,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Egitto,6
4,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Egitto,1
4,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Ecuador,28
4,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Ecuador,7
4,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Ecuador,3
4,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Perù,42
4,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Perù,14
4,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Perù,3
4,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Altri paesi,130
4,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Altri paesi,33
4,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Altri paesi,14
4,Da 35 a 64 anni,Femmine,2,Altre tipologie,Italia,272
4,Da 35 a 64 anni,Femmine,3,Altre tipologie,Italia,33
4,Da 35 a 64 anni,Femmine,4 e più,Altre tipologie,Italia,6
4,Da 35 a 64 anni,Femmine,2,Altre tipologie,Sri Lanka,4
4,Da 35 a 64 anni,Femmine,3,Altre tipologie,Sri Lanka,2
